_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better,how_useful_is_comment_1_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_2_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_3_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_4_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,how_useful_is_comment_5_for_this_picture_eg_1_is_blankgibberish_and_5_is_the_font_is_better_gold,img_comment1,img_comment2,img_comment3,img_comment4,img_comment5,img_id,img_url
940411455,4/26/2016 03:55:36,1968860139,4/26/2016 03:53:00,false,elite,1.0,29752722,VEN,25,Caracas,200.84.75.183,3,3,5,3,3,,,,,,It's bigger and darker then first,boats,good,bigger,color,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411456,4/26/2016 03:13:23,1968835751,4/26/2016 03:12:40,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,3,4,3,4,,,,,,second one looks more old school so i chhosed first one for a company logo,"live colours, simbolising love, frendship, nature, forest",Friendly logo,looks better,is the best,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411456,4/26/2016 03:15:58,1968837204,4/26/2016 03:13:59,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,3,3,2,,,,,,second one looks more old school so i chhosed first one for a company logo,"live colours, simbolising love, frendship, nature, forest",Friendly logo,looks better,is the best,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411456,4/26/2016 03:16:31,1968837505,4/26/2016 03:12:57,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,3,3,3,3,,,,,,second one looks more old school so i chhosed first one for a company logo,"live colours, simbolising love, frendship, nature, forest",Friendly logo,looks better,is the best,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411456,4/26/2016 03:18:23,1968838421,4/26/2016 03:14:39,false,clixsense,1.0,33468308,PAK,08,Islamabad,119.154.96.250,4,2,4,3,3,,,,,,second one looks more old school so i chhosed first one for a company logo,"live colours, simbolising love, frendship, nature, forest",Friendly logo,looks better,is the best,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411456,4/26/2016 03:46:24,1968855618,4/26/2016 03:43:11,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,2,1,1,2,2,,,,,,second one looks more old school so i chhosed first one for a company logo,"live colours, simbolising love, frendship, nature, forest",Friendly logo,looks better,is the best,940260589,http://www.berkshiresummercamps.com/wp-content/uploads/2012/05/logo_romaca.jpg
940411457,4/26/2016 03:18:00,1968838251,4/26/2016 03:17:37,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,4,3,3,3,3,,,,,,sdf,good image,Is more cool,Is Bether,more active,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411457,4/26/2016 03:22:12,1968840607,4/26/2016 03:20:42,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,4,3,,,,,,sdf,good image,Is more cool,Is Bether,more active,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411457,4/26/2016 03:23:17,1968841342,4/26/2016 03:22:08,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,1,4,3,2,4,,,,,,sdf,good image,Is more cool,Is Bether,more active,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411457,4/26/2016 03:23:18,1968841371,4/26/2016 03:20:23,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,2,4,4,4,4,,,,,,sdf,good image,Is more cool,Is Bether,more active,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411457,4/26/2016 03:25:23,1968842546,4/26/2016 03:20:51,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,3,5,4,4,4,,,,,,sdf,good image,Is more cool,Is Bether,more active,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411458,4/26/2016 03:14:54,1968836667,4/26/2016 03:14:27,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,3,3,5,3,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411458,4/26/2016 03:18:49,1968838668,4/26/2016 03:16:32,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,4,3,3,2,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411458,4/26/2016 03:23:35,1968841506,4/26/2016 03:16:47,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,3,3,3,1,1,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411458,4/26/2016 03:34:14,1968848408,4/26/2016 03:16:20,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,3,4,3,2,3,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411458,4/26/2016 04:01:24,1968862970,4/26/2016 03:49:34,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,4,3,3,4,4,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411459,4/26/2016 03:16:42,1968837626,4/26/2016 03:16:14,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,3,3,2,2,,,,,,hot,better,looks better,Girl,Good background than other.,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411459,4/26/2016 03:20:22,1968839457,4/26/2016 03:18:50,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,4,4,2,2,,,,,,hot,better,looks better,Girl,Good background than other.,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411459,4/26/2016 03:20:43,1968839674,4/26/2016 03:18:48,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,3,3,2,,,,,,hot,better,looks better,Girl,Good background than other.,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411459,4/26/2016 03:21:36,1968840161,4/26/2016 03:19:25,false,clixsense,1.0,35004629,MYS,14,Kuala Lumpur,183.171.170.145,2,4,1,1,1,,,,,,hot,better,looks better,Girl,Good background than other.,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411459,4/26/2016 03:52:15,1968858350,4/26/2016 03:51:04,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,4,4,4,1,3,,,,,,hot,better,looks better,Girl,Good background than other.,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411460,4/26/2016 03:13:23,1968835752,4/26/2016 03:12:40,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,4,3,4,4,,,,,,strenght,Atractive women,perfect image,not blurry,itå«s beautiful,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411460,4/26/2016 03:15:59,1968837202,4/26/2016 03:13:59,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,3,4,3,2,,,,,,strenght,Atractive women,perfect image,not blurry,itå«s beautiful,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411460,4/26/2016 03:16:31,1968837503,4/26/2016 03:12:57,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,3,2,3,4,3,,,,,,strenght,Atractive women,perfect image,not blurry,itå«s beautiful,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411460,4/26/2016 03:18:23,1968838428,4/26/2016 03:14:39,false,clixsense,1.0,33468308,PAK,08,Islamabad,119.154.96.250,4,1,4,4,2,,,,,,strenght,Atractive women,perfect image,not blurry,itå«s beautiful,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411460,4/26/2016 03:46:24,1968855616,4/26/2016 03:43:11,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,4,5,4,4,4,,,,,,strenght,Atractive women,perfect image,not blurry,itå«s beautiful,940260576,http://i.telegraph.co.uk/multimedia/archive/01707/hk3_1707608i.jpg
940411461,4/26/2016 03:29:37,1968845208,4/26/2016 03:28:53,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,3,4,4,,,,,,wqed,good image,Is more cool,Is Bether,i like it,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411461,4/26/2016 03:30:13,1968845586,4/26/2016 03:29:01,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,1,4,3,3,4,,,,,,wqed,good image,Is more cool,Is Bether,i like it,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411461,4/26/2016 03:30:52,1968846024,4/26/2016 03:28:45,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,1,3,3,3,3,,,,,,wqed,good image,Is more cool,Is Bether,i like it,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411461,4/26/2016 03:32:02,1968846855,4/26/2016 03:29:12,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,2,3,3,3,3,,,,,,wqed,good image,Is more cool,Is Bether,i like it,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411461,4/26/2016 03:33:58,1968848216,4/26/2016 03:29:19,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,3,3,3,3,3,,,,,,wqed,good image,Is more cool,Is Bether,i like it,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411462,4/26/2016 03:17:35,1968838019,4/26/2016 03:16:43,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,4,4,3,3,,,,,,better,I like the logo more,i like more,Good design,modern,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411462,4/26/2016 03:20:40,1968839658,4/26/2016 03:19:26,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,4,3,,,,,,better,I like the logo more,i like more,Good design,modern,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411462,4/26/2016 03:21:44,1968840245,4/26/2016 03:20:10,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,3,2,3,2,,,,,,better,I like the logo more,i like more,Good design,modern,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411462,4/26/2016 03:22:07,1968840559,4/26/2016 03:20:06,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,4,3,4,4,,,,,,better,I like the logo more,i like more,Good design,modern,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411462,4/26/2016 03:23:09,1968841242,4/26/2016 03:20:51,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,3,2,3,,,,,,better,I like the logo more,i like more,Good design,modern,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411463,4/26/2016 03:29:24,1968845011,4/26/2016 03:28:37,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,3,4,4,4,3,,,,,,looks better,i like it more,colorful and more  bold,More colorful and colored,Simple,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411463,4/26/2016 03:29:40,1968845257,4/26/2016 03:28:18,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,4,4,4,4,4,,,,,,looks better,i like it more,colorful and more  bold,More colorful and colored,Simple,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411463,4/26/2016 03:31:33,1968846469,4/26/2016 03:27:55,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,3,3,2,4,4,,,,,,looks better,i like it more,colorful and more  bold,More colorful and colored,Simple,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411463,4/26/2016 03:34:09,1968848369,4/26/2016 03:28:15,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,3,4,3,4,,,,,,looks better,i like it more,colorful and more  bold,More colorful and colored,Simple,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411463,4/26/2016 03:37:52,1968850836,4/26/2016 03:28:05,false,clixsense,1.0,37291651,VEN,25,Caracas,190.74.90.63,5,5,4,3,1,,,,,,looks better,i like it more,colorful and more  bold,More colorful and colored,Simple,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411464,4/26/2016 03:32:16,1968846975,4/26/2016 03:31:33,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,1,1,2,1,1,,,,,,looks good,perfect image,Better logo,is the best,better quallity,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411464,4/26/2016 03:33:20,1968847729,4/26/2016 03:31:43,false,clixsense,1.0,27122921,PHL,K1,Las Piñas City,121.54.44.145,2,2,2,2,2,,,,,,looks good,perfect image,Better logo,is the best,better quallity,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411464,4/26/2016 03:33:22,1968847765,4/26/2016 03:31:34,false,neodev,1.0,36296012,FRA,A2,Lanvallay,86.214.249.218,3,2,3,4,3,,,,,,looks good,perfect image,Better logo,is the best,better quallity,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411464,4/26/2016 03:34:44,1968848712,4/26/2016 03:31:20,false,neodev,1,36236582,MEX,28,Altamira,201.173.41.57,5,3,4,1,4,,,,,,looks good,perfect image,Better logo,is the best,better quallity,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411464,4/26/2016 03:35:43,1968849411,4/26/2016 03:31:55,false,clixsense,1.0,34458639,IND,07,New Delhi,120.59.58.1,2,2,1,2,2,,,,,,looks good,perfect image,Better logo,is the best,better quallity,940260563,http://oi63.tinypic.com/2w4da2h.jpg
940411465,4/26/2016 03:35:09,1968848955,4/26/2016 03:34:11,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,4,5,4,5,,,,,,aafsed,good image,Is more cool,Is Bether,more happier colours,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411465,4/26/2016 03:35:31,1968849280,4/26/2016 03:33:46,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,1,5,5,3,5,,,,,,aafsed,good image,Is more cool,Is Bether,more happier colours,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411465,4/26/2016 03:37:30,1968850591,4/26/2016 03:34:00,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,5,5,5,5,5,,,,,,aafsed,good image,Is more cool,Is Bether,more happier colours,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411465,4/26/2016 04:06:45,1968865415,4/26/2016 04:04:44,false,getpaid,1.0,36358931,VNM,20,Ho Chi Minh City,113.173.118.170,1,4,3,4,3,,,,,,aafsed,good image,Is more cool,Is Bether,more happier colours,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411465,4/26/2016 04:08:48,1968866230,4/26/2016 04:04:07,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,3,3,2,4,,,,,,aafsed,good image,Is more cool,Is Bether,more happier colours,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411466,4/26/2016 03:25:48,1968842832,4/26/2016 03:24:47,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,4,4,4,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411466,4/26/2016 03:26:16,1968843147,4/26/2016 03:25:09,false,clixsense,1.0,24287706,TWN,03,Taipei,175.184.246.138,4,3,3,1,1,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411466,4/26/2016 03:26:16,1968843151,4/26/2016 03:25:03,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,4,4,4,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411466,4/26/2016 03:26:27,1968843310,4/26/2016 03:24:58,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,3,3,2,1,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411466,4/26/2016 03:31:04,1968846155,4/26/2016 03:24:32,false,getpaid,1.0,36358931,VNM,20,Ho Chi Minh City,113.173.118.170,4,3,3,2,2,,,,,,i like it,better,i like more,2,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411467,4/26/2016 03:29:37,1968845211,4/26/2016 03:28:53,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,3,4,4,4,4,,,,,,funny,funny,funny,It's less depressign,More cute,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411467,4/26/2016 03:30:13,1968845580,4/26/2016 03:29:01,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,3,3,3,4,4,,,,,,funny,funny,funny,It's less depressign,More cute,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411467,4/26/2016 03:30:52,1968846021,4/26/2016 03:28:45,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,3,3,3,4,4,,,,,,funny,funny,funny,It's less depressign,More cute,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411467,4/26/2016 03:32:02,1968846858,4/26/2016 03:29:12,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,4,4,3,4,,,,,,funny,funny,funny,It's less depressign,More cute,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411467,4/26/2016 03:33:58,1968848223,4/26/2016 03:29:19,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,5,5,5,5,5,,,,,,funny,funny,funny,It's less depressign,More cute,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411468,4/26/2016 03:13:59,1968836213,4/26/2016 03:13:25,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,2,3,4,3,,,,,,i love bears,Good slogan for animals,perfect image,not blurry,itå«s beautiful,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411468,4/26/2016 03:15:55,1968837162,4/26/2016 03:15:13,false,elite,1.0,34744709,VNM,44,Hanoi,117.7.210.200,3,4,4,4,3,,,,,,i love bears,Good slogan for animals,perfect image,not blurry,itå«s beautiful,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411468,4/26/2016 03:17:05,1968837787,4/26/2016 03:14:51,false,clixsense,1.0,34827464,VEN,15,Ocumare Del Tuy,190.36.222.220,5,2,3,2,3,,,,,,i love bears,Good slogan for animals,perfect image,not blurry,itå«s beautiful,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411468,4/26/2016 03:17:54,1968838215,4/26/2016 03:15:21,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,4,3,4,4,,,,,,i love bears,Good slogan for animals,perfect image,not blurry,itå«s beautiful,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411468,4/26/2016 03:21:07,1968839877,4/26/2016 03:16:08,false,clixsense,1.0,32228468,ESP,55,Burgos,83.43.224.119,4,4,5,1,4,,,,,,i love bears,Good slogan for animals,perfect image,not blurry,itå«s beautiful,940260580,https://cdn-images.threadless.com/threadless-shop/products/7209/1272x920longsleeve_guys_03.jpg
940411469,4/26/2016 03:35:09,1968848954,4/26/2016 03:34:11,false,clixsense,1.0,26312996,IDN,30,Bandung,36.72.184.123,4,4,4,5,4,,,,,,adsf,good image,Is more cool,Is Bether,players in action,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411469,4/26/2016 03:35:31,1968849278,4/26/2016 03:33:46,false,clixsense,1.0,33621241,ITA,15,Ragusa,87.10.111.149,1,5,3,1,5,,,,,,adsf,good image,Is more cool,Is Bether,players in action,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411469,4/26/2016 03:37:30,1968850587,4/26/2016 03:34:00,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,3,3,3,3,3,,,,,,adsf,good image,Is more cool,Is Bether,players in action,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411469,4/26/2016 04:06:45,1968865409,4/26/2016 04:04:44,false,getpaid,1.0,36358931,VNM,20,Ho Chi Minh City,113.173.118.170,1,4,3,3,5,,,,,,adsf,good image,Is more cool,Is Bether,players in action,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411469,4/26/2016 04:08:48,1968866232,4/26/2016 04:04:07,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,3,3,3,3,,,,,,adsf,good image,Is more cool,Is Bether,players in action,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411470,4/26/2016 03:29:37,1968845210,4/26/2016 03:28:53,false,neodev,1.0,32310254,SGP,00,Singapore,116.15.212.76,4,4,5,4,4,,,,,,i like it,better,i like more,1,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411470,4/26/2016 03:30:13,1968845579,4/26/2016 03:29:01,false,clixsense,1.0,31662254,BIH,01,Tuzla,217.71.51.62,4,3,4,1,2,,,,,,i like it,better,i like more,1,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411470,4/26/2016 03:30:52,1968846022,4/26/2016 03:28:45,false,neodev,1.0,36820436,EGY,11,Cairo,197.49.72.227,3,3,3,1,1,,,,,,i like it,better,i like more,1,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411470,4/26/2016 03:32:02,1968846857,4/26/2016 03:29:12,false,clixsense,1.0,36353086,IDN,04,Jakarta,115.178.214.49,4,4,4,2,2,,,,,,i like it,better,i like more,1,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411470,4/26/2016 03:33:58,1968848225,4/26/2016 03:29:19,false,clixsense,1.0,31044862,IDN,07,Bekonang,202.67.40.13,3,3,3,3,3,,,,,,i like it,better,i like more,1,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYNh2V7hXtYMzAUUDLt42PfIfIa0iYzrHbMmQAmPUSxE1RMIVi,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411471,4/26/2016 03:15:23,1968836912,4/26/2016 03:14:55,false,neodev,1.0,35002805,VNM,44,Hanoi,115.76.186.79,3,3,3,3,2,,,,,,cool,most clear,second is messy,Better looking image,More running short,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
940411471,4/26/2016 03:18:33,1968838505,4/26/2016 03:17:13,false,clixsense,1.0,33827460,VEN,25,Caracas,190.201.140.81,3,2,4,3,4,,,,,,cool,most clear,second is messy,Better looking image,More running short,940260574,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-XxlCdVEzNyTyoTG-HBsZSnBECli9UOjFN8AiLHOyv8tmEnxf
